W     B   I
Nhẩm	0.00020480587404919062	0.00014903770041463686
nhem	0.00014387824845167184	0.00020437309176565447
Trưởng	9.153144203626605e-05	0.00021227141789116589
hầm	8.619605239315549e-05	0.00012340644937119697
con	0.00019374862008094258	0.0001306568008925237
Sét	0.00017135010011933613	0.00011149877587689581
Sầu	0.00010623929822157234	0.00020139894238244664
chừng	9.783882073735454e-05	0.00011275293714856805
khớp	0.00010601395338073482	0.00010919864903144909
Lần	0.0001047192961864808	0.00010178500417661126
mẹ	0.0001302749592640179	9.20631300575586e-05
Còn	0.00013930088642839837	0.000108241271118472
choắt	9.405516229710413e-05	8.619904653935953e-05
thều	0.00020604112576828312	0.00021838379891005256
Tọa	0.0001596508234591043	8.892231980766506e-05
dấy	0.00022158693937096672	0.00014188146395253563
lạng	0.00012850625124462473	0.00012054329494141487
lắp	0.0002078233226344515	0.0002197325252888748
dửng	0.0001500514268562085	0.00018839403093657506
mươi	9.815783715476943e-05	0.00018926038729520303
nhốt	0.0001353046877198801	0.00010346013320840167
phên	0.00016448436806367094	0.00015324796068614909
ngun	0.00017544042907548889	0.00014911488691801776
khói	0.00017735887300107393	0.00017145232584056972
Đích	0.00014750916743865508	0.0002159134424594732
vẩn	8.98966927424192e-05	0.00015386305657142323
Nhiễu	0.0002008834042574789	8.402512516722986e-05
gông	0.0001958816256818352	0.00010485944393317678
nấn	0.00015477960067050207	0.00014562933914697524
nhãn	0.00018865206062662252	0.0001691843242339803
khá	0.00020470651098556276	0.0001469784034229615
chằng	0.00019277630164359072	0.00015189080947394877
thối	0.00016669986434644213	0.00018698216712358462
xỉn	0.00010247633703696198	0.0001319938541760014
Vay	0.00019935061444289234	0.00011763355421459314
tới	0.0001942850458995438	9.192879184481639e-05
Lai	0.0001246046594434324	0.00019091786796953113
triền	8.442003488377497e-05	0.000216046608566608
cáng	0.00010449186086607583	8.371047747924333e-05
chòng	0.00020812939433482907	0.00013136783017176986
lài	0.00012975170484192294	0.00011247243030450335
Ghen	0.00014775182647316516	0.00016251020476369996
Giáng	0.00010620096542276844	0.00018490030748184776
sưu	0.00016436431833357615	0.0001749423070363187
cám	8.508628505088537e-05	0.00017684553969046397
Anh	0.00022272115689852016	0.00012134938387154495
ta	0.00016515656970460588	8.325426684068876e-05
ngăm	0.00012262482991694034	0.0001129978502297233
lim	0.0001644589208953523	0.00011228485412684709
Cay	0.0002049864806606877	0.00015507890565030676
chứa	8.336209014251306e-05	9.187267921089306e-05
hông	9.339625488469518e-05	8.698818457177006e-05
Quầy	9.797112780521006e-05	0.00011235491741186684
Xây	8.366511054467496e-05	9.730657816295368e-05
chuốc	0.00011757969536977616	0.00018594990421696826
Đồ	0.00012022399731108021	9.661214464964407e-05
cưng	0.00017468567851462242	0.0001568199749944685
Phu	0.00021977741402230225	0.00012813811284773674
lã	0.00017106075572935844	9.950204552268759e-05
rung	0.00018641840812395845	0.00021047448101202575
ghẹo	0.00018403079042095106	0.0002064525404005787
Khỏe	0.00017869938612224425	8.536041660072318e-05
tỏa	0.0001297351854844427	0.00011764090655279017
mái	8.61371761069311e-05	0.00012271367386058698
Khỏi	0.00015683095512456893	0.0001922001617643836
Băng	0.00014422775652824933	0.00016407934546943203
Quản	8.944985556216421e-05	0.0001257299691697994
thiều	0.00021971687568814752	0.00014984615933806046
nồi	0.00015421153287196088	0.00011808452392142811
nhột	0.00014575098034668593	9.910377400602226e-05
Mận	0.00012147627059200464	0.00020301344142771398
hờn	0.0001387241526236793	9.614455451666594e-05
thứ	0.00014581649043618608	0.0001392193186836996
lận	0.00011153576168847699	9.747147480716193e-05
đương	0.0001750873276525357	0.00010130463638705226
Va	0.00010902937926086343	0.00014847080125783574
chinh	0.0001838573381053636	0.00020726420166720572
kiệm	0.00020005499870468345	0.00019040684575131092
tỏng	0.00012344473731492733	0.00014766963305677704
Cang	0.00011161041318520637	0.000160206915000733
trọc	0.00017002733515756864	0.00020238824347920258
choèn	0.00020400353975846738	0.00015064410518049568
vây	0.0001101058768376925	0.00019892204841130145
giặc	0.00017607029691079373	0.00016740457495242322
Kiểu	0.00011256083277145328	0.00010389758925796078
rợp	0.00020891752474573594	0.0001214749318880801
vẫn	9.554056656909495e-05	0.00011893839135990876
cút	0.00014935102031179496	0.00011294862793044796
ươm	0.00012223224272403123	0.00012332630958245352
DAO	0.00014770277651044827	0.00013670716231224976
ngộn	0.00016185421147851082	9.280983958878908e-05
Họp	0.00016136907886594762	8.665364978571757e-05
Phát	0.00013764461806236458	0.00014667003859272006
Thản	0.00019272511145073594	0.00014300967935995407
tách	0.00013162760051231936	0.0001004548833163436
lưỡng	0.0001490163888559389	9.765062918586308e-05
nẻ	0.00012236201146261955	0.00013541857211393587
Mái	0.0001422975214202206	0.00018810299242949307
trảm	0.00013975258695439837	0.000168957022902784
hóng	0.00010941552260376514	0.00015869095106038907
đợi	0.0001451244157587861	0.00010433644216468316
ngọn	0.00021220641218998141	8.790267742550401e-05
khoắng	0.0001893342649483891	9.249025566948481e-05
trộm	0.00014734431239938494	0.0001546436583668011
chao	0.0001742407918469476	0.0001709127925282092
nhắc	0.00019969695672091684	0.00015432066448693848
tuyển	0.00020927085435481712	0.0002249256627527204
trơn	0.00021935574893843128	0.0001022323972342219
Ngã	0.0001464676170982335	0.00010435380342562576
Lốc	0.00017369746343045108	0.00020316341242481486
Giao	0.00016796562435544008	0.00019940269829276232
Đáp	0.00014198647710649264	0.00022472939930598718
Củng	0.000125520026363645	8.651027807704713e-05
hen	8.79151600930908e-05	0.00010295080786549491
TỤNG	8.961219709156378e-05	0.0001985244928890053
Ngọc	9.637372905006998e-05	0.0001829327399823322
nhoẹt	0.00018596266353614868	0.0001900394864243022
Chất	0.00019553364888478405	9.368493977404453e-05
nhão	9.822887064877388e-05	0.00016809446678236686
Mun	0.00010925154086542827	0.00011007701444789427
Tước	0.00021779710309323871	9.657587395037262e-05
tối	0.00016053574017477524	9.968768585928059e-05
bánh	0.00019117003188010866	0.00019190927128375507
xát	0.00021351007210706124	0.00012320129667027624
trong	0.0002015884958985486	9.288158702612589e-05
Chủ	0.00017922427332823224	0.00019192779582181222
vòm	9.855670560497333e-05	0.0001445358313895295
ngói	0.00011771029932854955	0.00010980451629346655
Rạp	0.00013629571845904606	0.00022084678338200666
ậm	0.00011157645564080969	0.0001467417092402667
trủ	0.00015209915873712842	0.00014239691546290731
sấp	0.00011234447406694555	0.00018711712411685201
Chiêu	0.00013947698131845911	8.445844686678287e-05
Nơ	9.859542300892123e-05	8.387883187444422e-05
ói	0.00010875561830659448	9.001933871629273e-05
hả	0.00020097996736943244	9.257798108335444e-05
sót	9.326671416124959e-05	0.0001253848497980162
Phòng	8.375196994262506e-05	0.00015592953506946567
Mươi	0.00013104175234482214	9.507071781862287e-05
miệng	0.00018773328184961072	0.0001432541332135964
tu	9.622577777776854e-05	0.00016790598220300552
tuồn	0.00015769829242149504	0.00012305549390217885
Lương	0.00012300216949416074	0.0001425994078986921
trà	0.0001397743570108838	0.00020071110662668958
áy	0.0002015515170538627	0.0001948209436744342
Đệm	0.0001862594934826997	0.00010966720116238175
tại	0.00015186061959462352	0.0001370103018134323
chủng	0.0001120314892076796	0.00021302276065120104
Miêu	0.000201559886027135	0.00018580901876793132
vun	0.0001336541260506932	0.00016564466764909955
Xoa	0.00012865029143480772	0.00013849782926358663
bàn	0.00013691837922575213	9.436812869911101e-05
đới	0.0001686106023753234	0.00021630865009069296
Bẩy	9.818456412238137e-05	0.00012058083767897317
lạo	8.366841071683912e-05	0.00011939408532687076
Giả	9.008980761804335e-05	0.00013044296031960325
tra	0.00021548414272855188	0.0001441807751156963
Trạm	0.00011064063998403369	0.00011107907133900556
công	8.518976992926688e-05	0.00019950107004672082
nuột	0.00022069114295056826	0.00017368924743476962
Tộc	8.369707888507426e-05	0.0001490750828289033
Hặc	0.00016391527885240673	0.00014176005468695386
chuốt	0.00013342834607908658	8.50985727721339e-05
Tuyên	0.0001965578022361477	0.0001622522217398602
Lố	0.0001254220276862802	0.00012217645115265743
gặt	0.00014378373623073553	9.766201834507469e-05
Chứ	0.00015568263796753845	0.00017863144323826134
Xạ	0.00014048490533322656	0.00011551164024233566
Trình	0.00021575775774623505	0.00011703598115500317
gột	0.00015295313647894088	0.00018859949079652556
diệc	0.00015923674993056274	0.00020425971349511231
Tích	0.00014417149456356427	0.00012532478618240873
Đảm	8.543343486210468e-05	0.00010655157471199104
ngạnh	9.255596444839246e-05	0.0001498578793994858
mẫm	0.00011083679414080015	9.23956658069927e-05
Ngụy	0.00021608974064191993	0.00021944091252614473
hàn	0.00021685189290108215	0.00011259078274686555
hằng	0.00016391138529882503	9.169434490361127e-05
Lặt	9.854898014544464e-05	0.0001561678211179903
Tản	9.004949160931081e-05	0.0002158977535261898
Gian	0.00011580821999199599	0.00021427223549555548
môi	0.0001456124689222683	0.00020387131224086923
bay	0.0001070587102429727	0.00022426955785830217
mặn	0.00018174936105712686	0.00015962103777190104
chớ	0.00010572883763424907	0.0002008693557059988
miễu	0.0001466820091498431	8.849222103450788e-05
Nghiện	8.543082961992736e-05	0.0001897950381499626
cắc	0.00015963678335438646	9.001449994746912e-05
Kịch	0.00016117834778306807	0.00011170004033013136
giạt	0.0001770029549215809	8.435889304480188e-05
chò	0.00010839961092167463	0.00014789095606652854
đọng	9.555899811497666e-05	0.00019237765847383495
màu	8.96977847008841e-05	8.806860306794989e-05
xoàn	0.00016281338305475452	0.00016156114154072611
hạnh	0.00016080464334826015	0.00017189556568491604
Não	9.281710681883526e-05	0.00011013715515356313
rền	0.0001991344771025151	0.0001772138243169329
Mi	8.36964026252617e-05	0.00011501130513913313
bâu	9.299829287217422e-05	0.00015976053159535902
mi	0.00015354025071226567	0.00016716268650369663
răng	0.00011868506211948255	0.00011411632501718906
Nửa	0.00017336714604763255	8.85863429566389e-05
Đuổi	0.00019372568254343633	8.362871248507786e-05
Rim	9.251308329090434e-05	0.00011878703196898157
sống	8.830615695244849e-05	0.00011678095865942997
sần	0.00013526522879784945	9.016632094565204e-05
nhổm	9.680387587132111e-05	0.0001220427383028913
cảnh	0.00018356356664698856	0.00014107347743977768
xoàng	9.039525924758334e-05	0.00012715597894060842
dục	8.783333852061712e-05	0.00013218990347463119
chụp	0.00011114951045527086	0.00022139868608815055
cộ	8.917556136432666e-05	0.00012462810264970783
hòng	8.235233541207073e-05	9.168267950099754e-05
Mua	0.00015769626296427246	0.00014679452642916556
Mẹt	0.00019493986659710426	9.231490386576533e-05
hãng	8.61920470115173e-05	0.00015312974393347095
Chiêm	0.00010678302062253403	9.907831923407471e-05
Tựu	0.00012950216411857746	0.00020007713755282124
cù	0.0002188319317894515	8.644560968544019e-05
Ủng	8.53047502082037e-05	0.00013406759318861184
thùa	9.7902781051821e-05	0.00014802489051623269
Tán	9.644940197211712e-05	0.00010808923220224502
tấc	9.120342286297321e-05	0.00019129507365290858
Hoan	0.00021000629499920442	0.00016700756846197635
dược	0.00010159035307826793	0.0001361995994941982
leo	8.394795131185344e-05	0.0001059680308035021
!	0.00018794754698782116	0.0001670695401258383
Kích	0.00018128083017878945	0.0001823918317714508
Quang	8.995364288438602e-05	0.0002097439774133906
ỉm	0.00017774492716168944	0.0001506140621801433
phân	0.00013956571613983544	9.610355228271932e-05
rọc	0.00011821476474278085	0.00015472019562593134
Kè	0.0001107672291156955	0.00011959466941568312
nhắn	0.0001377316845088959	0.00011224392553172178
vin	0.00015452533468846347	0.00013806858478524478
đán	0.00010802990052028789	8.517236382524501e-05
Lập	0.00014960067443655218	0.00019801628070472622
đặng	0.00021919465456689014	0.00020560220576586798
dơ	0.00013727296761878324	9.766975118126636e-05
khiếp	0.00021142191811262387	0.00020307906941680103
NUMBER	0.00011109204801411455	0.00012345647626740857
Đàm	9.027547983212118e-05	0.00010926822424376293
đúc	0.0002151707699070752	0.0002001224813414971
Phóng	0.00012127550281122617	0.00017442990918546097
Quà	9.167106941185427e-05	0.00010457158790077252
lá	0.00017994426399723287	0.0001680402778641868
Bách	0.00019923923867199063	0.00021700667934180251
tụt	0.00011259680584615561	0.00015700690394295457
đào	0.00022327008416637552	9.162955135940232e-05
nhồi	9.572920513297607e-05	0.00015084561654807115
sọ	0.0001337496119389337	0.00015299861320842745
lọt	9.052139285200473e-05	0.0001500664453836691
Trải	0.00013962684206362692	8.445145847128464e-05
hơ	0.00021110542443449396	8.351115021372543e-05
phi	0.00015846318775165606	0.00010072404447164344
chìm	0.00018937669950477154	0.0001413116229930519
Bất	9.242548208472694e-05	0.00020992519726600937
Dĩnh	9.324266116243957e-05	0.0001636781218332538
Vôi	0.00022182454751690562	0.00015603274341618957
Tốn	9.737922425931716e-05	9.413765292562331e-05
mông	0.00011231365195907639	0.0001446072294971014
Lăng	0.00011379216488302233	0.00012236270438552432
UI	8.984655273229722e-05	0.00021149797169161817
lia	0.00020589351993824859	0.00018523702202431346
me	0.00012246132646071792	0.00015329862192946722
gan	0.00010167236736629414	9.136806053664214e-05
DƯƠNG	0.00019989451719143155	0.00011569233298268795
